pop_rank,city,state,month,year,mean_sales_price,number_of_sales,home_value,market_heat_index,value_surplus
120,"Killeen, TX",TX,12,2013,148768.25,,129314.62004249611,,19453.629957503887
120,"Killeen, TX",TX,1,2014,125189.25,,129436.91095023222,,-4247.660950232224
120,"Killeen, TX",TX,2,2014,124531.75,,129711.21130475542,,-5179.461304755416
120,"Killeen, TX",TX,3,2014,117754.8,,129950.3264831953,,-12195.526483195295
120,"Killeen, TX",TX,4,2014,124340.5,,130265.51438174612,,-5925.014381746121
120,"Killeen, TX",TX,5,2014,133158.6,,130518.71273665332,,2639.8872633466817
120,"Killeen, TX",TX,6,2014,145223.25,,130868.33023402382,,14354.919765976185
120,"Killeen, TX",TX,7,2014,147269.25,,131256.49637914385,,16012.75362085615
120,"Killeen, TX",TX,8,2014,141665.2,,131594.55474636404,,10070.645253635972
120,"Killeen, TX",TX,9,2014,128763.75,,131703.33060681727,,-2939.580606817268
120,"Killeen, TX",TX,10,2014,131945.5,,131608.99087857635,,336.5091214236454
120,"Killeen, TX",TX,11,2014,131812.6,,131698.49660519636,,114.10339480364928
120,"Killeen, TX",TX,12,2014,149230.5,,132038.59470920815,,17191.905290791852
120,"Killeen, TX",TX,1,2015,144264.2,,132366.68534965848,,11897.51465034153
120,"Killeen, TX",TX,2,2015,123930.0,,132675.48187223964,,-8745.481872239645
120,"Killeen, TX",TX,3,2015,138205.0,,132951.23261797163,,5253.767382028367
120,"Killeen, TX",TX,4,2015,143623.25,,133421.39543704296,,10201.854562957044
120,"Killeen, TX",TX,5,2015,153050.0,,133825.49624830938,,19224.503751690616
120,"Killeen, TX",TX,6,2015,148706.5,,134187.43162663156,,14519.068373368442
120,"Killeen, TX",TX,7,2015,149249.75,,134585.3940724639,,14664.35592753609
120,"Killeen, TX",TX,8,2015,153110.6,,134997.83320823722,,18112.766791762784
120,"Killeen, TX",TX,9,2015,155063.0,,135360.1647881661,,19702.83521183391
120,"Killeen, TX",TX,10,2015,144079.8,,135656.05248204657,,8423.747517953423
120,"Killeen, TX",TX,11,2015,142906.25,,135913.24878280432,,6993.001217195677
120,"Killeen, TX",TX,12,2015,144091.0,,136489.99645448357,,7601.0035455164325
120,"Killeen, TX",TX,1,2016,143160.8,,137158.44384208092,,6002.356157919072
120,"Killeen, TX",TX,2,2016,135842.75,,137768.95284050424,,-1926.2028405042365
120,"Killeen, TX",TX,3,2016,166958.75,,137978.98287508343,,28979.767124916572
120,"Killeen, TX",TX,4,2016,143837.6,,138188.4107177807,,5649.189282219304
120,"Killeen, TX",TX,5,2016,145933.5,,138405.46806620245,,7528.0319337975525
120,"Killeen, TX",TX,6,2016,156165.75,,138762.7755869103,,17402.974413089687
120,"Killeen, TX",TX,7,2016,161439.2,,139027.84750269723,,22411.35249730278
120,"Killeen, TX",TX,8,2016,146648.75,,139315.2024817271,,7333.547518272913
120,"Killeen, TX",TX,9,2016,149341.5,,139617.13306663174,,9724.366933368263
120,"Killeen, TX",TX,10,2016,152795.6,,139950.2111149003,,12845.388885099703
120,"Killeen, TX",TX,11,2016,153298.5,,140363.3654839175,,12935.1345160825
120,"Killeen, TX",TX,12,2016,146280.2,,140814.03953438578,,5466.16046561423
120,"Killeen, TX",TX,1,2017,147885.5,,141155.38476906248,,6730.1152309375175
120,"Killeen, TX",TX,2,2017,145987.25,,141452.7457543039,,4534.504245696095
120,"Killeen, TX",TX,3,2017,151163.5,,141705.24036574687,,9458.259634253132
120,"Killeen, TX",TX,4,2017,155642.0,,142032.89347483483,,13609.106525165174
120,"Killeen, TX",TX,5,2017,162874.25,,142240.2513252625,,20633.998674737493
120,"Killeen, TX",TX,6,2017,172115.25,,142567.71360587105,,29547.536394128954
120,"Killeen, TX",TX,7,2017,167139.2,,143014.172374808,,24125.027625192015
120,"Killeen, TX",TX,8,2017,171195.66666666666,,143674.01899640082,,27521.64767026584
120,"Killeen, TX",TX,9,2017,162297.8,,144280.4266298718,,18017.37337012819
120,"Killeen, TX",TX,10,2017,166315.25,,144981.32255584933,,21333.92744415067
120,"Killeen, TX",TX,11,2017,173290.75,,145668.5561312542,,27622.193868745788
120,"Killeen, TX",TX,12,2017,163224.4,,146333.43767237026,,16890.962327629735
120,"Killeen, TX",TX,1,2018,178246.25,,146982.4126066309,52.0,31263.83739336909
120,"Killeen, TX",TX,2,2018,160849.75,,147584.1930931229,53.0,13265.556906877086
120,"Killeen, TX",TX,3,2018,171245.8,,148460.06917207668,54.0,22785.73082792331
120,"Killeen, TX",TX,4,2018,166169.25,,149293.20382909747,56.0,16876.046170902526
120,"Killeen, TX",TX,5,2018,176933.75,,150188.85501458045,58.0,26744.894985419553
120,"Killeen, TX",TX,6,2018,173553.8,,150875.81504922642,57.0,22677.984950773563
120,"Killeen, TX",TX,7,2018,174136.75,,151699.19776637128,56.0,22437.552233628725
120,"Killeen, TX",TX,8,2018,174491.0,,152538.2348035581,55.0,21952.765196441906
120,"Killeen, TX",TX,9,2018,178356.8,,153531.72660721597,54.0,24825.07339278402
120,"Killeen, TX",TX,10,2018,158327.5,,154325.43531104364,53.0,4002.064688956365
120,"Killeen, TX",TX,11,2018,183687.25,,155378.75482418368,54.0,28308.495175816322
120,"Killeen, TX",TX,12,2018,166840.8,,156298.55403425373,55.0,10542.24596574626
120,"Killeen, TX",TX,1,2019,178013.75,,157034.8949258332,57.0,20978.855074166786
120,"Killeen, TX",TX,2,2019,163117.5,,157505.8324606265,61.0,5611.667539373506
120,"Killeen, TX",TX,3,2019,170132.8,,157968.0551910702,63.0,12164.744808929798
120,"Killeen, TX",TX,4,2019,181600.25,,158594.39184862017,64.0,23005.858151379827
120,"Killeen, TX",TX,5,2019,196911.5,,159188.78892857255,61.0,37722.711071427446
120,"Killeen, TX",TX,6,2019,186528.4,,159901.40882978623,61.0,26626.99117021376
120,"Killeen, TX",TX,7,2019,182939.75,,160665.56261626122,61.0,22274.187383738783
120,"Killeen, TX",TX,8,2019,184285.4,,161535.78059468616,62.0,22749.61940531383
120,"Killeen, TX",TX,9,2019,172468.0,,162317.58566045176,59.0,10150.414339548239
120,"Killeen, TX",TX,10,2019,178297.5,,163236.95120166722,59.0,15060.548798332777
120,"Killeen, TX",TX,11,2019,171472.4,,164159.96754338514,58.0,7312.432456614857
120,"Killeen, TX",TX,12,2019,176015.75,,165200.09119262997,61.0,10815.658807370026
120,"Killeen, TX",TX,1,2020,175531.25,,166152.13158422356,63.0,9379.118415776436
120,"Killeen, TX",TX,2,2020,187904.0,,167193.26441911398,65.0,20710.735580886016
120,"Killeen, TX",TX,3,2020,183824.0,,168167.87408448724,67.0,15656.125915512763
120,"Killeen, TX",TX,4,2020,194982.25,,169047.61450460492,71.0,25934.63549539508
120,"Killeen, TX",TX,5,2020,192232.0,,169674.158254364,73.0,22557.84174563599
120,"Killeen, TX",TX,6,2020,210651.0,,170383.3025841879,76.0,40267.69741581209
120,"Killeen, TX",TX,7,2020,206115.75,,171546.08641340048,77.0,34569.66358659952
120,"Killeen, TX",TX,8,2020,212315.6,,173195.61534175064,76.0,39119.98465824936
120,"Killeen, TX",TX,9,2020,212102.75,,175312.1112960837,75.0,36790.63870391631
120,"Killeen, TX",TX,10,2020,200637.8,,177604.12279624256,76.0,23033.677203757426
120,"Killeen, TX",TX,11,2020,217033.75,,180125.70035451767,78.0,36908.04964548233
120,"Killeen, TX",TX,12,2020,211859.0,,182545.12342548656,81.0,29313.876574513444
120,"Killeen, TX",TX,1,2021,209210.2,,185002.54868116308,84.0,24207.651318836928
120,"Killeen, TX",TX,2,2021,220961.25,,187390.44527910056,85.0,33570.80472089944
120,"Killeen, TX",TX,3,2021,258789.0,,190086.0877709367,87.0,68702.91222906331
120,"Killeen, TX",TX,4,2021,248457.75,,193101.4066149478,88.0,55356.3433850522
120,"Killeen, TX",TX,5,2021,262709.6,,196957.9514954069,85.0,65751.64850459309
120,"Killeen, TX",TX,6,2021,283134.5,,201355.7974233446,79.0,81778.7025766554
120,"Killeen, TX",TX,7,2021,281492.0,,205897.77041184573,77.0,75594.22958815427
120,"Killeen, TX",TX,8,2021,276215.0,,209937.75747825656,73.0,66277.24252174344
120,"Killeen, TX",TX,9,2021,289803.0,,213539.87094913016,72.0,76263.12905086984
120,"Killeen, TX",TX,10,2021,276541.4,,217018.16497932072,71.0,59523.235020679305
120,"Killeen, TX",TX,11,2021,267757.75,,220684.25730300727,71.0,47073.49269699273
120,"Killeen, TX",TX,12,2021,330003.25,,224404.593671578,72.0,105598.65632842199
120,"Killeen, TX",TX,1,2022,284821.6,,228616.50259067645,76.0,56205.09740932353
120,"Killeen, TX",TX,2,2022,287837.75,,233214.26439607784,80.0,54623.48560392216
120,"Killeen, TX",TX,3,2022,296887.5,,238285.8231734089,79.0,58601.67682659111
120,"Killeen, TX",TX,4,2022,324051.0,,243631.90731408904,74.0,80419.09268591096
120,"Killeen, TX",TX,5,2022,322773.5,,248889.30761525445,69.0,73884.19238474555
120,"Killeen, TX",TX,6,2022,309666.75,,253839.83961534165,63.0,55826.910384658346
120,"Killeen, TX",TX,7,2022,314247.8,,257359.3762560884,59.0,56888.42374391158
120,"Killeen, TX",TX,8,2022,309248.75,,259243.44397826472,55.0,50005.306021735276
120,"Killeen, TX",TX,9,2022,327724.5,,259699.22701770384,51.0,68025.27298229616
120,"Killeen, TX",TX,10,2022,298060.4,,259704.4988702018,49.0,38355.901129798236
120,"Killeen, TX",TX,11,2022,267876.25,,259328.4598455445,49.0,8547.790154455492
120,"Killeen, TX",TX,12,2022,296028.2,,258426.44164329476,50.0,37601.75835670525
120,"Killeen, TX",TX,1,2023,296878.0,,257113.34069526324,51.0,39764.659304736764
120,"Killeen, TX",TX,2,2023,283939.0,,255801.85596094685,51.0,28137.14403905315
120,"Killeen, TX",TX,3,2023,295380.5,,254736.99657603508,52.0,40643.503423964925
120,"Killeen, TX",TX,4,2023,313525.6,,254090.5509800449,53.0,59435.04901995507
120,"Killeen, TX",TX,5,2023,318802.25,,253861.6922470102,53.0,64940.557752989786
120,"Killeen, TX",TX,6,2023,313202.0,,254078.3888809284,53.0,59123.611119071604
120,"Killeen, TX",TX,7,2023,324664.2,,253861.2404994733,52.0,70802.95950052672
120,"Killeen, TX",TX,8,2023,294100.0,,253424.30059458208,50.0,40675.69940541792
120,"Killeen, TX",TX,9,2023,312859.0,,252503.724578408,49.0,60355.275421592
120,"Killeen, TX",TX,10,2023,288012.5,,251738.93519947876,48.0,36273.56480052124
120,"Killeen, TX",TX,11,2023,304132.25,,250859.1147398566,47.0,53273.135260143405
120,"Killeen, TX",TX,12,2023,277949.0,,250042.4708394309,48.0,27906.5291605691
120,"Killeen, TX",TX,1,2024,291087.0,,249661.87245591937,49.0,41425.127544080635
120,"Killeen, TX",TX,2,2024,272857.75,,249897.88234629025,51.0,22959.86765370975
120,"Killeen, TX",TX,3,2024,289618.8,,250641.8829350872,51.0,38976.91706491279
120,"Killeen, TX",TX,4,2024,267100.5,,251347.36108465656,51.0,15753.138915343443
120,"Killeen, TX",TX,5,2024,290412.5,,251615.3058176272,49.0,38797.1941823728
120,"Killeen, TX",TX,6,2024,308628.8,,251492.3538594975,48.0,57136.44614050249
120,"Killeen, TX",TX,7,2024,289379.0,,250922.10970906983,47.0,38456.89029093017
120,"Killeen, TX",TX,8,2024,287290.6,,250309.8327748752,47.0,36980.767225124786
120,"Killeen, TX",TX,9,2024,293012.75,,249587.1730353885,47.0,43425.57696461151
120,"Killeen, TX",TX,10,2024,294839.75,,248817.6240628606,47.0,46022.12593713941
120,"Killeen, TX",TX,11,2024,290787.4,,247951.40156961177,47.0,42835.99843038825
120,"Killeen, TX",TX,12,2024,292906.5,,247394.04635438856,47.0,45512.453645611444
120,"Killeen, TX",TX,1,2025,271645.0,,247132.31091506817,47.0,24512.68908493183
65,"Knoxville, TN",TN,2,2008,145415.5,929.0,148743.53856310094,,-3328.0385631009412
65,"Knoxville, TN",TN,3,2008,168713.4,1033.0,148325.40717363384,,20387.992826366157
65,"Knoxville, TN",TN,4,2008,154344.5,1125.0,148182.49139393723,,6162.0086060627655
65,"Knoxville, TN",TN,5,2008,166099.2,1226.0,148100.64802990336,,17998.551970096654
65,"Knoxville, TN",TN,6,2008,167759.0,1158.0,148040.28294292407,,19718.717057075934
65,"Knoxville, TN",TN,7,2008,164983.25,1111.0,147872.87963217666,,17110.370367823343
65,"Knoxville, TN",TN,8,2008,168727.6,1139.0,147514.73680478515,,21212.863195214857
65,"Knoxville, TN",TN,9,2008,157786.0,974.0,147040.046662042,,10745.953337957995
65,"Knoxville, TN",TN,10,2008,153941.0,918.0,146762.20448286505,,7178.795517134946
65,"Knoxville, TN",TN,11,2008,148235.4,635.0,146512.74184246306,,1722.6581575369346
65,"Knoxville, TN",TN,12,2008,142185.25,698.0,146205.88281591123,,-4020.632815911231
65,"Knoxville, TN",TN,1,2009,148513.2,534.0,145755.79714131335,,2757.4028586866625
65,"Knoxville, TN",TN,2,2009,149340.0,593.0,145467.4719562362,,3872.5280437637994
65,"Knoxville, TN",TN,3,2009,148251.0,675.0,145298.21756595976,,2952.782434040244
65,"Knoxville, TN",TN,4,2009,151690.25,749.0,145052.73113441563,,6637.518865584367
65,"Knoxville, TN",TN,5,2009,162701.2,856.0,144347.5215799642,,18353.67842003581
65,"Knoxville, TN",TN,6,2009,166971.25,1044.0,143785.34155590867,,23185.90844409133
65,"Knoxville, TN",TN,7,2009,154337.5,1089.0,143126.36513952314,,11211.134860476857
65,"Knoxville, TN",TN,8,2009,156287.2,966.0,142744.70364748515,,13542.496352514863
65,"Knoxville, TN",TN,9,2009,147694.75,995.0,142190.15947763607,,5504.590522363927
65,"Knoxville, TN",TN,10,2009,151646.4,1040.0,141671.13274148913,,9975.267258510867
65,"Knoxville, TN",TN,11,2009,154114.25,955.0,141113.3144755715,,13000.935524428496
65,"Knoxville, TN",TN,12,2009,149414.25,843.0,140771.5922756022,,8642.65772439781
65,"Knoxville, TN",TN,1,2010,144143.8,635.0,140727.75199361995,,3416.048006380035
65,"Knoxville, TN",TN,2,2010,143426.5,665.0,140814.53034899992,,2611.9696510000795
65,"Knoxville, TN",TN,3,2010,152380.5,994.0,141056.73317413827,,11323.766825861734
65,"Knoxville, TN",TN,4,2010,156620.5,1072.0,141287.58724658735,,15332.912753412646
65,"Knoxville, TN",TN,5,2010,167472.4,1109.0,141527.18753123077,,25945.212468769227
65,"Knoxville, TN",TN,6,2010,170174.75,1081.0,141678.55259807824,,28496.19740192176
65,"Knoxville, TN",TN,7,2010,165017.4,847.0,141604.18280134592,,23413.217198654078
65,"Knoxville, TN",TN,8,2010,168488.25,875.0,141448.2283569664,,27040.0216430336
65,"Knoxville, TN",TN,9,2010,154747.25,783.0,141059.97113001885,,13687.27886998115
65,"Knoxville, TN",TN,10,2010,155646.4,754.0,140717.08094938178,,14929.319050618215
65,"Knoxville, TN",TN,11,2010,147303.75,762.0,140287.30807136543,,7016.441928634566
65,"Knoxville, TN",TN,12,2010,174769.75,712.0,139825.26973375006,,34944.48026624994
65,"Knoxville, TN",TN,1,2011,155109.6,547.0,139269.87860336568,,15839.721396634326
65,"Knoxville, TN",TN,2,2011,148957.75,621.0,138932.24992186754,,10025.500078132463
65,"Knoxville, TN",TN,3,2011,165754.5,756.0,138631.5508368139,,27122.949163186102
65,"Knoxville, TN",TN,4,2011,157649.2,831.0,138391.66073584082,,19257.53926415919
65,"Knoxville, TN",TN,5,2011,153333.25,926.0,137966.75183569736,,15366.49816430264
65,"Knoxville, TN",TN,6,2011,183909.75,965.0,137450.4437311044,,46459.3062688956
65,"Knoxville, TN",TN,7,2011,169573.4,892.0,137116.48227358118,,32456.91772641882
65,"Knoxville, TN",TN,8,2011,166466.5,956.0,137023.87558056155,,29442.62441943845
65,"Knoxville, TN",TN,9,2011,155158.0,950.0,137098.0235998102,,18059.9764001898
65,"Knoxville, TN",TN,10,2011,150526.0,850.0,136935.17746991522,,13590.822530084784
65,"Knoxville, TN",TN,11,2011,140691.5,771.0,136666.81386586846,,4024.686134131538
65,"Knoxville, TN",TN,12,2011,172831.6,816.0,136274.67218352342,,36556.927816476586
65,"Knoxville, TN",TN,1,2012,143033.0,651.0,136028.05748916988,,7004.942510830122
65,"Knoxville, TN",TN,2,2012,144644.5,748.0,135959.60925466346,,8684.89074533654
65,"Knoxville, TN",TN,3,2012,153451.6,940.0,136256.59766262333,,17195.002337376674
65,"Knoxville, TN",TN,4,2012,159145.25,1032.0,136697.30146002604,,22447.948539973964
65,"Knoxville, TN",TN,5,2012,174703.0,1084.0,136976.2116327421,,37726.78836725789
65,"Knoxville, TN",TN,6,2012,179697.0,1091.0,137062.82535057774,,42634.17464942226
65,"Knoxville, TN",TN,7,2012,165224.5,943.0,137098.39221482375,,28126.107785176253
65,"Knoxville, TN",TN,8,2012,170883.25,1051.0,136964.11240382763,,33919.13759617237
65,"Knoxville, TN",TN,9,2012,164196.4,884.0,136995.75044222447,,27200.649557775527
65,"Knoxville, TN",TN,10,2012,157388.5,929.0,137026.69277745404,,20361.807222545962
65,"Knoxville, TN",TN,11,2012,157808.25,1016.0,137102.3947014896,,20705.855298510403
65,"Knoxville, TN",TN,12,2012,160707.8,938.0,137002.62192843502,,23705.178071564966
65,"Knoxville, TN",TN,1,2013,132766.25,817.0,136904.31446720808,,-4138.064467208082
65,"Knoxville, TN",TN,2,2013,138716.5,835.0,137131.2987973994,,1585.2012026006123
65,"Knoxville, TN",TN,3,2013,160515.6,975.0,137625.04918820024,,22890.550811799767
65,"Knoxville, TN",TN,4,2013,162225.75,1132.0,138195.54635844126,,24030.203641558735
65,"Knoxville, TN",TN,5,2013,169279.5,1315.0,138809.3776309623,,30470.12236903771
65,"Knoxville, TN",TN,6,2013,175977.4,1341.0,139259.3931460254,,36718.0068539746
65,"Knoxville, TN",TN,7,2013,166569.5,1312.0,139584.7582322549,,26984.741767745087
65,"Knoxville, TN",TN,8,2013,170675.8,1364.0,139742.22180135126,,30933.578198648727
65,"Knoxville, TN",TN,9,2013,160107.75,1211.0,139835.97555806328,,20271.774441936723
65,"Knoxville, TN",TN,10,2013,159329.25,1155.0,140133.1646652741,,19196.08533472591
65,"Knoxville, TN",TN,11,2013,158661.8,1032.0,140419.83934236065,,18241.96065763934
65,"Knoxville, TN",TN,12,2013,166418.75,975.0,140865.90002059969,,25552.849979400315
65,"Knoxville, TN",TN,1,2014,157932.0,775.0,141085.57954701528,,16846.42045298472
65,"Knoxville, TN",TN,2,2014,141424.0,801.0,141399.71323643276,,24.286763567244634
65,"Knoxville, TN",TN,3,2014,158576.8,1112.0,141742.25614352935,,16834.543856470642
65,"Knoxville, TN",TN,4,2014,162930.5,1165.0,142355.53747567724,,20574.962524322764
65,"Knoxville, TN",TN,5,2014,176852.2,1335.0,143203.97984413302,,33648.22015586699
65,"Knoxville, TN",TN,6,2014,196215.75,1349.0,143914.19508928675,,52301.554910713254
65,"Knoxville, TN",TN,7,2014,179343.75,1426.0,144499.23031921094,,34844.51968078906
65,"Knoxville, TN",TN,8,2014,177278.0,1345.0,144682.30623955966,,32595.693760440336
65,"Knoxville, TN",TN,9,2014,171045.5,1113.0,144794.73085938484,,26250.769140615157
65,"Knoxville, TN",TN,10,2014,171671.5,1226.0,144674.26672686837,,26997.233273131627
65,"Knoxville, TN",TN,11,2014,172448.4,994.0,144721.8088931206,,27726.59110687941
65,"Knoxville, TN",TN,12,2014,174068.75,1148.0,144780.02207242663,,29288.727927573374
65,"Knoxville, TN",TN,1,2015,166746.6,829.0,145002.2818503747,,21744.318149625295
65,"Knoxville, TN",TN,2,2015,167636.25,884.0,145287.82947857535,,22348.420521424647
65,"Knoxville, TN",TN,3,2015,169157.75,1267.0,145715.60534048648,,23442.14465951352
65,"Knoxville, TN",TN,4,2015,172752.0,1309.0,146349.5379207068,,26402.46207929321
65,"Knoxville, TN",TN,5,2015,187572.8,1474.0,147065.31229911197,,40507.487700888014
65,"Knoxville, TN",TN,6,2015,188587.5,1571.0,147731.05971829986,,40856.44028170014
65,"Knoxville, TN",TN,7,2015,183405.25,1665.0,148371.74501023124,,35033.50498976876
65,"Knoxville, TN",TN,8,2015,182840.4,1464.0,148928.94693286836,,33911.45306713163
65,"Knoxville, TN",TN,9,2015,177953.75,1429.0,149610.6833376789,,28343.0666623211
65,"Knoxville, TN",TN,10,2015,177956.2,1309.0,150262.35381622196,,27693.84618377805
65,"Knoxville, TN",TN,11,2015,177102.75,1048.0,150804.66641658443,,26298.083583415573
65,"Knoxville, TN",TN,12,2015,175773.5,1299.0,151358.02816613254,,24415.471833867457
65,"Knoxville, TN",TN,1,2016,172238.4,924.0,152043.18018171578,,20195.21981828421
65,"Knoxville, TN",TN,2,2016,169752.5,1105.0,152860.4187425505,,16892.081257449492
65,"Knoxville, TN",TN,3,2016,173559.25,1314.0,153427.45939309578,,20131.790606904222
65,"Knoxville, TN",TN,4,2016,184951.2,1526.0,153870.84549023848,,31080.354509761528
65,"Knoxville, TN",TN,5,2016,183325.25,1659.0,154230.24361393275,,29095.006386067253
65,"Knoxville, TN",TN,6,2016,195295.25,1798.0,154624.29407537228,,40670.95592462772
65,"Knoxville, TN",TN,7,2016,196196.2,1589.0,154928.56672435327,,41267.633275646745
65,"Knoxville, TN",TN,8,2016,216219.5,1561.0,155287.84953454023,,60931.65046545977
65,"Knoxville, TN",TN,9,2016,192615.5,1493.0,155912.48951784277,,36703.01048215723
65,"Knoxville, TN",TN,10,2016,182356.2,1321.0,156767.60446128834,,25588.59553871167
65,"Knoxville, TN",TN,11,2016,192516.75,1227.0,157858.36323604255,,34658.386763957446
65,"Knoxville, TN",TN,12,2016,184225.2,1252.0,158914.0173660942,,25311.182633905817
65,"Knoxville, TN",TN,1,2017,183895.5,977.0,159792.1465631697,,24103.353436830308
65,"Knoxville, TN",TN,2,2017,184261.5,1082.0,160359.18806457662,,23902.31193542338
65,"Knoxville, TN",TN,3,2017,193006.0,1442.0,160797.27990471417,,32208.720095285826
65,"Knoxville, TN",TN,4,2017,199151.6,1432.0,161412.44648310405,,37739.15351689595
65,"Knoxville, TN",TN,5,2017,197734.5,1734.0,162185.8673543427,,35548.632645657286
65,"Knoxville, TN",TN,6,2017,200618.25,1715.0,162986.1680953312,,37632.0819046688
65,"Knoxville, TN",TN,7,2017,209970.2,1587.0,163773.9704469938,,46196.22955300621
65,"Knoxville, TN",TN,8,2017,209949.0,1615.0,164557.93023742185,,45391.06976257815
65,"Knoxville, TN",TN,9,2017,202110.4,1442.0,165414.470602017,,36695.92939798298
65,"Knoxville, TN",TN,10,2017,198438.5,1431.0,166256.4892029974,,32182.010797002586
65,"Knoxville, TN",TN,11,2017,205508.75,1141.0,167198.28673471758,,38310.46326528242
65,"Knoxville, TN",TN,12,2017,198795.6,1209.0,168103.89404006393,,30691.70595993608
65,"Knoxville, TN",TN,1,2018,191819.5,1022.0,169223.77143492646,43.0,22595.728565073543
65,"Knoxville, TN",TN,2,2018,199727.0,1103.0,170336.34974544428,44.0,29390.650254555716
65,"Knoxville, TN",TN,3,2018,208051.2,1389.0,171695.8846481853,46.0,36355.3153518147
65,"Knoxville, TN",TN,4,2018,197247.75,1467.0,172678.46966758612,48.0,24569.28033241388
65,"Knoxville, TN",TN,5,2018,215761.75,1738.0,173439.82333456594,49.0,42321.92666543406
65,"Knoxville, TN",TN,6,2018,218507.4,1788.0,173990.14221571467,49.0,44517.25778428532
65,"Knoxville, TN",TN,7,2018,216154.0,1642.0,174861.80342861437,48.0,41292.19657138563
65,"Knoxville, TN",TN,8,2018,218252.5,1729.0,175844.6193233959,46.0,42407.88067660411
65,"Knoxville, TN",TN,9,2018,208162.0,1436.0,176785.1465904211,44.0,31376.853409578907
65,"Knoxville, TN",TN,10,2018,209666.75,1452.0,177440.6739192079,43.0,32226.07608079209
65,"Knoxville, TN",TN,11,2018,211903.5,1305.0,178022.65276301195,44.0,33880.84723698805
65,"Knoxville, TN",TN,12,2018,207119.4,1123.0,178673.37711892414,45.0,28446.022881075856
65,"Knoxville, TN",TN,1,2019,206651.0,987.0,179265.8896754689,49.0,27385.110324531095
65,"Knoxville, TN",TN,2,2019,195844.25,1035.0,179860.43548735857,52.0,15983.814512641431
65,"Knoxville, TN",TN,3,2019,216538.0,1345.0,180420.141808144,54.0,36117.85819185601
65,"Knoxville, TN",TN,4,2019,218808.0,1481.0,181129.13856199305,53.0,37678.86143800695
65,"Knoxville, TN",TN,5,2019,235804.25,1760.0,182066.17473666547,50.0,53738.075263334526
65,"Knoxville, TN",TN,6,2019,235779.4,1579.0,183308.8288898359,51.0,52470.571110164106
65,"Knoxville, TN",TN,7,2019,233432.5,1696.0,184571.2820869426,52.0,48861.21791305739
65,"Knoxville, TN",TN,8,2019,241221.8,1651.0,185822.20461806448,53.0,55399.595381935505
65,"Knoxville, TN",TN,9,2019,226750.75,1457.0,186833.18425499304,51.0,39917.565745006956
65,"Knoxville, TN",TN,10,2019,229886.0,1462.0,188052.5789777831,49.0,41833.421022216906
65,"Knoxville, TN",TN,11,2019,231269.8,1258.0,189483.66851498644,47.0,41786.13148501355
65,"Knoxville, TN",TN,12,2019,237734.25,1323.0,191091.84992101687,50.0,46642.40007898313
65,"Knoxville, TN",TN,1,2020,230640.25,1047.0,192956.55344802176,54.0,37683.69655197824
65,"Knoxville, TN",TN,2,2020,224606.4,1069.0,194601.4041992711,57.0,30004.99580072888
65,"Knoxville, TN",TN,3,2020,240959.25,1347.0,196088.72495647785,60.0,44870.52504352215
65,"Knoxville, TN",TN,4,2020,235363.5,1298.0,197182.78769709935,63.0,38180.71230290065
65,"Knoxville, TN",TN,5,2020,242169.2,1326.0,198044.39794216817,63.0,44124.80205783184
65,"Knoxville, TN",TN,6,2020,241814.75,1730.0,198790.70514459445,64.0,43024.04485540555
65,"Knoxville, TN",TN,7,2020,270874.75,1927.0,199835.5813344408,69.0,71039.1686655592
65,"Knoxville, TN",TN,8,2020,273374.0,1633.0,201515.55273951765,71.0,71858.44726048235
65,"Knoxville, TN",TN,9,2020,284255.0,1708.0,204244.5396855774,71.0,80010.46031442261
65,"Knoxville, TN",TN,10,2020,278323.8,1638.0,207494.56994090017,68.0,70829.23005909982
65,"Knoxville, TN",TN,11,2020,265426.75,1454.0,211026.03237335465,65.0,54400.717626645346
65,"Knoxville, TN",TN,12,2020,275156.25,1632.0,214325.6132036356,66.0,60830.636796364386
65,"Knoxville, TN",TN,1,2021,267931.6,1180.0,217536.0000336954,72.0,50395.59996630458
65,"Knoxville, TN",TN,2,2021,260831.25,1243.0,221019.42858845487,78.0,39811.82141154513
65,"Knoxville, TN",TN,3,2021,277677.25,1620.0,224611.25634722828,79.0,53065.99365277172
65,"Knoxville, TN",TN,4,2021,281500.25,1700.0,228565.1933376572,79.0,52935.0566623428
65,"Knoxville, TN",TN,5,2021,298999.8,1702.0,233094.74018414028,77.0,65905.05981585971
65,"Knoxville, TN",TN,6,2021,314717.25,1944.0,238533.5468554576,74.0,76183.7031445424
65,"Knoxville, TN",TN,7,2021,318276.4,1846.0,243607.1227517141,71.0,74669.27724828591
65,"Knoxville, TN",TN,8,2021,306955.25,1904.0,247162.56652678744,68.0,59792.68347321256
65,"Knoxville, TN",TN,9,2021,313210.5,1768.0,249056.2174329217,67.0,64154.282567078306
65,"Knoxville, TN",TN,10,2021,317828.0,1559.0,250947.9367834649,68.0,66880.06321653511
65,"Knoxville, TN",TN,11,2021,319487.5,1649.0,253835.30823082256,70.0,65652.19176917744
65,"Knoxville, TN",TN,12,2021,326679.75,1690.0,257574.5381509136,78.0,69105.2118490864
65,"Knoxville, TN",TN,1,2022,307578.6,1260.0,262545.85878024326,87.0,45032.74121975672
65,"Knoxville, TN",TN,2,2022,301320.75,1252.0,268713.3187530343,93.0,32607.431246965716
